t,rho_lower,rho_upper
0.0,0.07000000000000006,0.1100000000000001
0.25014519691467285,-0.02017957171103779,0.019820428288962244
0.5000503063201904,-0.04660013180104916,-0.006600131801049125
0.749565601348877,-0.10178108699748645,-0.06178108699748641
1.0004651546478271,-0.1338365608340062,-0.09383656083400616
1.2502400875091553,-0.13091211343492803,-0.090912113434928
1.5002257823944092,-0.12650119198777032,-0.08650119198777029
1.7499926090240479,-0.1632726861022955,-0.12327268610229547
1.998548984527588,-0.23493649064387556,-0.19493649064387553
2.2501304149627686,-0.31041539796354956,-0.2704153979635495
2.5001718997955322,-0.265568495485377,-0.22556849548537694
2.7504608631134033,-0.18108651392687536,-0.14108651392687532
2.9998857975006104,-0.08550568412764159,-0.045505684127641555
3.249783992767334,0.01761840444812912,0.05761840444812916
3.499945878982544,0.11356107404349314,0.15356107404349317
3.7500526905059814,0.19488630320874667,0.2348863032087467
4.000080823898315,0.26242618915894633,0.30242618915894637
4.250044107437134,0.333686010376949,0.37368601037694904
4.500211954116821,0.4208365872944013,0.46083658729440136
4.749955654144287,0.4843421380538677,0.5243421380538678
5.000347852706909,0.5388761781207279,0.5788761781207279
5.250119924545288,0.5642424427232338,0.6042424427232336
5.50004506111145,0.5909983317588854,0.6309983317588854
5.750075340270996,0.6335956135751564,0.6735956135751564
6.000014781951904,0.6742893517439008,0.7142893517439008
6.250269174575806,0.7103903355061127,0.7503903355061128
6.499224901199341,0.7135585957171051,0.7535585957171052
6.750051736831665,0.7135585957171051,0.7535585957171052
6.999957799911499,0.7135585957171051,0.7535585957171052
7.249802350997925,0.7135585957171051,0.7535585957171052
7.5003883838653564,0.7135585957171051,0.7535585957171052
7.749906539916992,0.7135585957171051,0.7535585957171052
7.999831676483154,0.7135585957171051,0.7535585957171052
8.249800682067871,0.7135585957171051,0.7535585957171052
8.499906063079834,0.7135585957171051,0.7535585957171052
8.749954462051392,0.7135585957171051,0.7535585957171052
9.0000319480896,0.7135585957171051,0.7535585957171052
9.250078678131104,0.7135585957171051,0.7535585957171052
9.500312328338623,0.7370047481870114,0.7770047481870115
9.74983811378479,0.7334918882293746,0.7734918882293746
10.000128984451294,0.7300314722795529,0.7700314722795529
10.249816656112671,0.7464765799547062,0.7864765799547062
10.500024318695068,0.768031615541618,0.8080316155416181
10.750200271606445,0.7694286436711197,0.8094286436711198
11.000685453414917,0.7493613000834405,0.7893613000834405
11.250259160995483,0.7135585957171051,0.7535585957171052
11.49982237815857,0.6987939757908739,0.7387939757908739
11.749746561050415,0.6872455163925062,0.7272455163925062
12.000607013702393,0.6868698955697232,0.7268698955697233
12.249882698059082,0.6454981967737947,0.6854981967737948
12.499681234359741,0.5956120496590322,0.6356120496590323
12.749857425689697,0.5550585213345298,0.5950585213345299
12.99997353553772,0.5269643121191876,0.5669643121191876
13.249768733978271,0.5035831541968869,0.543583154196887
13.499990463256836,0.4670333295514637,0.5070333295514637
13.749661207199097,0.41271482560473527,0.4527148256047353
14.000416994094849,0.3625202749478693,0.40252027494786935
14.250287294387817,0.31335963147580004,0.3533596314758001
14.500188827514648,0.27314335931510225,0.3131433593151023
14.749834060668945,0.22737799768476186,0.2673779976847619
14.999822616577148,0.18213413189250982,0.22213413189250986
15.250032901763916,0.13658887785639728,0.17658887785639732
15.499506711959839,0.09169606969546606,0.1316960696954661
15.74992036819458,0.05329473364629833,0.09329473364629837
16.000301122665405,0.022314457918864328,0.06231445791886436
16.249852895736694,-0.0006921929738432642,0.03930780702615677
16.5003662109375,-0.0335413334560124,0.0064586665439876345
16.75000786781311,-0.06249059371511412,-0.022490593715114082
17.000231504440308,-0.06319744173259711,-0.02319744173259708
17.250164031982422,-0.04386787901663669,-0.003867879016636655
17.499908208847046,-0.029531051060791125,0.01046894893920891
17.749772548675537,-0.022160007617931576,0.01783999238206846
17.999780654907227,-0.0019685963849815913,0.038031403615018444
18.25011420249939,0.025609758496879964,0.06560975849688
18.500025510787964,0.059606290736649914,0.09960629073664995
18.749972343444824,0.08740350930178953,0.12740350930178956
18.999886989593506,0.11105533332507544,0.15105533332507548
19.249794483184814,0.13617186948907323,0.17617186948907326
19.49990439414978,0.16668957170681398,0.206689571706814
