t,rho_lower,rho_upper
325,0.6276182342724776,0.6676182342724777
326,0.6455693319229294,0.6855693319229295
327,0.6794059980421385,0.7194059980421386
328,0.6794059980421385,0.7194059980421386
329,0.6794059980421385,0.7194059980421386
330,0.6794059980421385,0.7194059980421386
331,0.6794059980421385,0.7194059980421386
332,0.6794059980421385,0.7194059980421386
333,0.6794059980421385,0.7194059980421386
334,0.6794059980421385,0.7194059980421386
335,0.6794059980421385,0.7194059980421386
336,0.6794059980421385,0.7194059980421386
337,0.6794059980421385,0.7194059980421386
338,0.6794059980421385,0.7194059980421386
339,0.6794059980421385,0.7194059980421386
340,0.7033974663378186,0.7433974663378187
341,0.7019276106841412,0.7419276106841413
342,0.6973212483044062,0.7373212483044063
343,0.6987445130558412,0.7387445130558412
344,0.7030597342575644,0.7430597342575644
345,0.705644296375209,0.745644296375209
346,0.687964290201857,0.727964290201857
347,0.656584307266945,0.6965843072669451
348,0.6239517988132712,0.6639517988132713
349,0.5987123060019843,0.6387123060019844
350,0.5921612817659556,0.6321612817659557
351,0.5754657857758854,0.6154657857758854
352,0.5440795210882918,0.5840795210882919
353,0.5002942800076882,0.5402942800076882
354,0.45640285392328805,0.4964028539232881
355,0.42212315812609913,0.46212315812609916
356,0.39652747637527996,0.43652747637528
357,0.3621109740181947,0.40211097401819473
358,0.31972027646034173,0.35972027646034177
359,0.27569934300539933,0.31569934300539937
360,0.22735023088044914,0.2673502308804492
361,0.18832424600325304,0.22832424600325307
362,0.1333924519290719,0.17339245192907193
363,0.03390574684642367,0.0739057468464237
364,-0.06646945796612735,-0.02646945796612732
365,-0.12216419023178382,-0.08216419023178378
366,-0.12878357835915577,-0.08878357835915573
367,-0.15224657530846297,-0.11224657530846294
368,-0.23293405185173954,-0.1929340518517395
369,-0.34441892264758356,-0.3044189226475835
370,-0.43434216617614685,-0.3943421661761468
371,-0.4778958305782317,-0.43789583057823167
372,-0.5124171718152554,-0.47241717181525533
373,-0.5797925329156988,-0.5397925329156987
374,-0.6880861503518663,-0.6480861503518662
375,-0.7955004665620601,-0.75550046656206
376,-0.8518454861867703,-0.8118454861867702
377,-0.7902635133015321,-0.7502635133015321
378,-0.7194732853926854,-0.6794732853926854
379,-0.6552259362397482,-0.6152259362397482
380,-0.6010479721108559,-0.5610479721108559
381,-0.5459876926807619,-0.5059876926807618
382,-0.48815364376308,-0.44815364376308
