t,rho_lower,rho_upper
127,0.3082400560325227,0.3482400560325227
128,0.2981701951964706,0.3381701951964706
129,0.2864039888383305,0.32640398883833055
130,0.26855358286867315,0.3085535828686732
131,0.2584246908596839,0.2984246908596839
132,0.24977097573589302,0.28977097573589305
133,0.23475128024490144,0.2747512802449015
134,0.21532514196729458,0.2553251419672946
135,0.19734321170567992,0.23734321170567996
136,0.18116656052089586,0.2211665605208959
137,0.16279060981172533,0.20279060981172536
138,0.09460554858497394,0.13460554858497398
139,0.01899493226502824,0.05899493226502828
140,-0.00702403872790569,0.032975961272094345
141,-0.005099492545064255,0.03490050745493578
142,-0.023824415260926823,0.016175584739073212
143,-0.0781674359443647,-0.03816743594436467
144,-0.15551163563389547,-0.11551163563389544
145,-0.22655724565000468,-0.18655724565000464
146,-0.26900942789426097,-0.22900942789426093
147,-0.30788516798173693,-0.2678851679817369
148,-0.3637472176117369,-0.32374721761173686
149,-0.44208667840090743,-0.4020866784009074
150,-0.5236950130480165,-0.48369501304801643
151,-0.5968702144787277,-0.5568702144787276
152,-0.6607740901840438,-0.6207740901840437
153,-0.7278536283542265,-0.6878536283542265
154,-0.8032386725229843,-0.7632386725229843
155,-0.8785675688484289,-0.8385675688484289
156,-0.9504431312502377,-0.9104431312502377
157,-1.0109611690357205,-0.9709611690357205
158,-1.0695852562918797,-1.0295852562918797
159,-1.1270248827307405,-1.0870248827307405
160,-1.1165121133734184,-1.0765121133734183
161,-1.1165121133734184,-1.0765121133734183
162,-1.1165121133734184,-1.0765121133734183
163,-1.1165121133734184,-1.0765121133734183
164,-1.1165121133734184,-1.0765121133734183
165,-1.1165121133734184,-1.0765121133734183
166,-1.1165121133734184,-1.0765121133734183
167,-1.1165121133734184,-1.0765121133734183
168,-1.1165121133734184,-1.0765121133734183
169,-1.1165121133734184,-1.0765121133734183
170,-1.1165121133734184,-1.0765121133734183
171,-1.1165121133734184,-1.0765121133734183
172,-1.0853898641785036,-1.0453898641785035
173,-1.058574809828045,-1.018574809828045
174,-1.0440650325376777,-1.0040650325376776
175,-1.0356653781910294,-0.9956653781910295
176,-1.023941847176594,-0.9839418471765939
177,-1.027484463421511,-0.987484463421511
178,-1.0553327545947648,-1.0153327545947648
179,-1.1165121133734184,-1.0765121133734183
180,-1.1519515141536663,-1.1119515141536662
181,-1.1888775883544882,-1.1488775883544882
182,-1.2122810150728436,-1.1722810150728435
183,-1.265964718003661,-1.2259647180036612
184,-1.3124462998778146,-1.2724462998778145
185,-1.3621279177369325,-1.3221279177369325
186,-1.2886401015749769,-1.2486401015749768
187,-1.2304711147243577,-1.1904711147243576
188,-1.2304711147243577,-1.1904711147243576
189,-1.2304711147243577,-1.1904711147243576
190,-1.2214363787289133,-1.1814363787289133
191,-1.1542197973636907,-1.1142197973636907
192,-1.0676048131650115,-1.0276048131650115
193,-1.0108252499436452,-0.9708252499436452
194,-0.989403046259377,-0.949403046259377
195,-0.9692930443727283,-0.9292930443727283
196,-0.921751171202641,-0.881751171202641
197,-0.8443112956817409,-0.8043112956817409
198,-0.7760931976419383,-0.7360931976419383
199,-0.7171860439450978,-0.6771860439450977
200,-0.6854811417742128,-0.6454811417742128
201,-0.6428607590300022,-0.6028607590300021
202,-0.5816367534256938,-0.5416367534256937
203,-0.5106861817945123,-0.47068618179451227
204,-0.4503605847874591,-0.41036058478745907
205,-0.40054625974204283,-0.3605462597420428
206,-0.34654924593237957,-0.30654924593237953
207,-0.27801382223672677,-0.23801382223672674
208,-0.20637971122601528,-0.16637971122601525
209,-0.14040217568841373,-0.1004021756884137
210,-0.08556852908604529,-0.04556852908604525
211,-0.03705883806370047,0.0029411619362995634
212,0.010225667868031252,0.05022566786803129
213,0.058749606769270324,0.09874960676927036
214,0.09504886637093124,0.13504886637093128
215,0.12163403345706336,0.1616340334570634
216,0.1447579974097155,0.18475799740971555
217,0.15896811914453668,0.19896811914453671
218,0.1766459789220869,0.21664597892208692
219,0.1766459789220869,0.21664597892208692
220,0.1766459789220869,0.21664597892208692
221,0.1766459789220869,0.21664597892208692
222,0.1766459789220869,0.21664597892208692
223,0.1766459789220869,0.21664597892208692
224,0.1766459789220869,0.21664597892208692
225,0.1766459789220869,0.21664597892208692
226,0.1766459789220869,0.21664597892208692
227,0.1766459789220869,0.21664597892208692
228,0.1766459789220869,0.21664597892208692
229,0.1766459789220869,0.21664597892208692
230,0.19019244105371635,0.2301924410537164
231,0.21212920126446844,0.25212920126446847
232,0.22273485634976442,0.26273485634976446
233,0.22053015905123297,0.260530159051233
234,0.21386573319801605,0.2538657331980161
235,0.20550723270679794,0.24550723270679797
236,0.19482154357780224,0.23482154357780227
237,0.1766459789220869,0.21664597892208692
238,0.1441793926636501,0.18417939266365013
239,0.11060693890154627,0.1506069389015463
240,0.08437608018976062,0.12437608018976065
241,0.06412748987835082,0.10412748987835085
242,0.026684297807000545,0.06668429780700058
243,-0.0606023047011619,-0.020602304701161867
244,-0.15909934985564278,-0.11909934985564274
245,-0.20007879868957734,-0.1600787986895773
246,-0.19036868335524693,-0.1503686833552469
247,-0.21689550095012056,-0.17689550095012052
248,-0.30475124573585677,-0.26475124573585673
249,-0.42607820055100976,-0.3860782005510097
250,-0.5158553235256005,-0.47585532352560045
251,-0.5663961025314594,-0.5263961025314594
252,-0.605228992872145,-0.565228992872145
253,-0.6936314622869394,-0.6536314622869394
254,-0.8261002399875437,-0.7861002399875436
255,-0.8221366259551084,-0.7821366259551084
256,-0.7586295607154432,-0.7186295607154431
257,-0.6992771131346108,-0.6592771131346108
258,-0.6992771131346108,-0.6592771131346108
259,-0.6992771131346108,-0.6592771131346108
260,-0.6992771131346108,-0.6592771131346108
261,-0.6992771131346108,-0.6592771131346108
262,-0.6992771131346108,-0.6592771131346108
263,-0.6992771131346108,-0.6592771131346108
264,-0.6992771131346108,-0.6592771131346108
265,-0.6992771131346108,-0.6592771131346108
266,-0.6992771131346108,-0.6592771131346108
267,-0.6992771131346108,-0.6592771131346108
268,-0.6992771131346108,-0.6592771131346108
269,-0.6992771131346108,-0.6592771131346108
270,-0.6267126272360577,-0.5867126272360577
271,-0.5661594971928705,-0.5261594971928705
272,-0.5348943821157585,-0.4948943821157584
273,-0.5551381190218384,-0.5151381190218384
274,-0.5931658922291154,-0.5531658922291154
275,-0.6376455789835546,-0.5976455789835545
276,-0.6866903478767882,-0.6466903478767881
277,-0.76083677323417,-0.72083677323417
278,-0.8657864295723938,-0.8257864295723938
279,-0.986229553086132,-0.946229553086132
280,-1.1074198051650306,-1.0674198051650305
281,-1.1970313074409225,-1.1570313074409224
282,-1.2954371233647883,-1.2554371233647885
283,-1.324320483441896,-1.284320483441896
284,-1.324320483441896,-1.284320483441896
285,-1.324320483441896,-1.284320483441896
286,-1.3163541001227328,-1.2763541001227328
287,-1.3036620039661875,-1.2636620039661874
288,-1.2998799697590722,-1.2598799697590721
289,-1.2943931860705955,-1.2543931860705955
